city,review_title,reviewer,reviewer_origin,scrapday,postcode,streetaddr,post_date,country,review_comments,score,name
Kuala Lumpur,Great location but old hotel,Edmond_Kooi,"Bad Soden, Hessen, Germany",2016/10/08 22:16:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-18,Malaysia,"First impression to me for these hotel is lobby look like very luxury hotel and easy access to mid valley or the gardens.Hotel lobby have dragon -i and coffee bean nearby because is totally beside mid valley, so for those lazy driving and headache with the traffic jam in KL then u can choose this hotel. Room service of this hotel is okay for me because we request extra pillow they also provide with free of charge.Location of this hotel was very excellent.Easy access to mid valley and the gardens.and is free parking if you stay this hotel.The speed of free wifi service offer by this hotel was fine with us since i able to view FB, tripadvisor or even youtube.Compare to others hotel i stay in KL, here was excellent.About their breakfast service was excellent. Plenty of choice you have for their breakfast. The bathroom was fine for me and the water pressure is a bit low.Air condition of the room is okay may be because they are using old style air condition with a fan in the room.Front desk service - 9/10Room service - 9/10Cleanliness - 8/10Location - 10/10Free Wifi - 9/10Breakfast - 8/10Bathroom - 6/10Air condition - 8/10Thanks, and hope to see these hotel management keep on improve or renovate a bit their hotel or room.Edmond",3,Cititel Mid Valley
Kuala Lumpur,Coveniently Located,jennylpg,"Penang, Malaysia",2016/10/08 22:16:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-18,Malaysia,We took a twin bedroom for a night stay which was clean and comfortably spaced. The hotel is adjoined to the Mid Valley shopping centre where you can do alot of shopping and dine with many choices. We parked at the hotel upon arrival (free parking) and just move around.Breakfast is fantastic with local and western varieties.,4,Cititel Mid Valley
Kuala Lumpur,Good location,Catherine213,"Kota Kinabalu, Malaysia",2016/10/08 22:16:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-18,Malaysia,"I stay here twice on this trip. When I passed by Kuala Lumpur on my way back home, I stay there for another night. The housekeeping manager take his time to write a welcome message to greet us. Though the room was a bit small but very clean. The last time i stayed in this hotel was 13 years ago. Until today, they are still maintaining a good standard of cleanliness. Location is good. It's inside a shopping mall. You can get almost everything you want. If you travel light, you can get train outside the mall to the main station, sentral. From here, you can travel to most part of the city or to airport. Taxi to airport is reasonable at RM80",4,Cititel Mid Valley
Kuala Lumpur,Good Business Hotel,LacLemanCH,Kuala Lumpur,2016/10/08 22:17:00,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-17,Malaysia,"My last visit was January this year and so far Cititel management has done a great job to maintain the service standard and food quality . However , the room rate has gone up too. Perhaps the management should start to look into refurbishment of the rooms . The TV should be upgraded and same goes to the room amenities.",4,Cititel Mid Valley
Kuala Lumpur,Mrs Kalei,Kalai K,,2016/10/08 22:17:00,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-17,Malaysia,Very convenient around good Food n shopping Centre.Wt thanks. Room IS clean Wt basic needs.Good Customer Service and good house keping.Towels Are clean. SHower Room Are clean Too.Had good warm welcome.Thank you.,5,Cititel Mid Valley
Kuala Lumpur,"Great location, best concierge service",Lovelynlai,"Kuching, Malaysia",2016/10/08 22:17:00,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-13,Malaysia,"This is my favorite hotel in Kuala Lumpur. Never have second thought to stay here each time I have meeting in KL. The location is strategic, being in the heart of KL, you can go everywhere from here. It's connected to Komuter, it's near KL sentral, there is free shuttle bus to LRT station running at 30 minutes interval and unlimited taxi. The best, of course, is that it's on top of the most visited shopping mall in Klang Valley, the Midvalley and The gardens mall. You will never get boring staying here. The room has all the basic amenities and all functioning well. The air oddities can be individually adjusted and fan also provided. The lift system is fast. The staff here works fast, the check in and out process is fast, room service is fast, housekeeping sending your request is fast, even the bell service is fast at peak hour. The concierge always able to keep up with our request for taxi. The only flaw about this hotel is that the room is very small and there is no swimming pool. But who cares as I spend most of the time shopping.",4,Cititel Mid Valley
Kuala Lumpur,Average Hotel with a Good Location,Babyface8887,"Singapore, Singapore",2016/10/08 22:17:00,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-13,Malaysia,"I stayed here for 6 days for a business trip. Booked this hotel due to it's location instead of KLCC to avoid traffic jams.Hotel was just located beside Mid Valley Mega Mall (big shopping mall for the masses) and Garden Mall (which houses mainly luxury/designer brand). Had full range of food choices, and shopping including cinemas.In general, the hotel is quite ok except that the rooms were quite small. There are no additional space for additional beds and big luggages. Toilet is also small with no bathtubs. My room had a view of Petronas Twin Tower though. TV was also quite small and did not have much channels to choose from. Room service staffs were nice as they left a personal handwritten note to let them know if you require anything to make your stay more comfortable. However I felt that the front desk staffs could have improved on their service as I find them not too friendly.The hotel had no swimming pool and gym facility. Breakfast selection variety is ok but had more or less similar food during my 6 days stay. Felt that the breakfast quality could be improved.All in all, I think I may consider to return again for my next business trip due to the location. But if given suggestions for other alternatives, I may strongly consider to try out other hotels since my stay here is nothing exceptional.",3,Cititel Mid Valley
Kuala Lumpur,Hassle free,blep,"Johor Bahru, Malaysia",2016/10/08 22:17:00,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-11,Malaysia,"Overnight stay in KL for friends gathering. I've got a cheaper rate when I booked directly through the website. Hassle free booking, check-in and check-out process. Stayed in the Superior Single room. Room is a bit old, but overall conditions still okay, fully equipped with all the basic necessities. Great location for shopping in Mid Valley Megamall itself and also to other destinations in PJ or KL, given the affordable price. Would definitely stay there again.",4,Cititel Mid Valley
Kuala Lumpur,Average hotel with nearby mall,mat d,new city,2016/10/08 22:17:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-05-05,Malaysia,"We stayed here for 3 nights because my spouse had a course to attend to.. I took the time to visit the adjoining Midvalley mall.. The hotel room space is very small, not for those looking for comfort.. The TV screen is also small.. What i really like is the free car parking space given and also the friendly staff.",3,Cititel Mid Valley
Kuala Lumpur,Old hotel in great location,irwandi,"Kuala Lumpur, Malaysia",2016/10/08 22:17:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-04-28,Malaysia,"It basically the lowest grade compare to other hotels that located in the same area. But who cares, at least it located in same location and they still provide a good 3 stars hotel standard.The hotel is located at midvalley megamall which is good for a shopping lovers. But, to reach other tourist attraction like KLCC you may use KTM, buses, or taxis as well. The hotel actually looks pretty old especially the bathroom. But at least they maintain the condition quite good. Too bad, the washbasin at my room was stuck and the water drainage in the bathroom was quiet slow so the bathroom was wet. But the rest was totally good and the aircon was cold.I was stay for just a night and overall the room was good enough (except for the bathroom incident) for 3 stars hotel. They provided safety box, hair dryer, water boiler, and a small chiller as well which means quiet complete for me. The breakfast area was quiet big and the variety was good also. Check out was fast as well.Overall i recommend this hotel, but if you have extra bucks you may want to try their sister hotel that located within the same area.",4,Cititel Mid Valley
Kuala Lumpur,Hot & Hazy in KL,stepheno43,,2016/10/08 22:17:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2016-04-27,Malaysia,"We just spent a week here as my in-laws were visiting again to celebrate our son's 2nd birthday. Their last stay at the Concorde taught them it wasn't worth the dollars spent. We thought being located in the Mid Valley would be a breeze to access shopping and dining daily. Checking in was not that welcoming with the front office staff flatly turning down my request for a room upgrade even though the hotel was not full. He however compromised on arranging connecting rooms so it was convenient for our family's daily gathering. Unfortunately, the rooms on the 20th floor were old and in need of renovation. The aircon in our room wasn't working and despite being fixed the next day, never really functioned properly the rest of the week. The rooms had no bath tubs and it proved difficult for our son's daily bath. Surprisingly, housekeeping supplied an old plastic baby bath tub as an alternative. As it looked rather worn out like most of the hotel's facilities, we had to scrub it daily with Dettol. Breakfast buffet was an additional charge and was of poor value. There were no fresh oranges, so we had to buy our own from the supermarket in the Mall. The buffet's fruit juices were all sugary and coloured, sausages were very salty and local choices were curries, porridge and noodles, all done at low quality. Only consolations were the omelette and sunny side up fried eggs. Our son's daily breakfast was restricted to eggs and we freshly squeezed our own orange juice. On several days, it was not just hazy outside but also in the hotel lobby. The smoke was traced to the Dragon-i outlet next to the lobby. This outlet used to be our favorite but our dining experience here this week confirmed the present lower standards of its very salty and oily dishes. You have to be watchful of strangers lingering around and taking the lifts especially when with a young child. The hotel houses one of the few ""legal"" spa brothels in the city on the 3rd floor which attracts a lot of footfall hot under the collar. This explains why the hotel carpark is usually full. On Friday evening, I had to wait in the queue for an hour unsuccessfully to park. Luckily, you can find alternative car parking in the Midvalley mall. Within walking distance, you can access department stores Aeon, Isetan and Robinsons and restaurants Village Roast Duck,Han Room and Canton-i(closed for renovation).The mall also has very competitive foreign exchange booths for tourists.",1,Cititel Mid Valley
