postcode,reviewer,post_date,review_comments,name,reviewer_origin,country,review_title,city,scrapday,score,streetaddr
59200,Jay380,2016-05-15,"This is my second time staying at this hotel and the overall experience did not disappoint. From the time I arrived I was greeted by the hotel staff and swiftly checked in and provided my room key. I was given a room on the top floor which provided sweeping views of Kuala Lumpur (including decent view of Petronas Towers and KL Tower). The hotel is attached to the Mid-Valley MegaMall, so there is plenty of shopping, dining and entertainment all within the property. During my stay I order room service and the food was delivered very quick and excellent. I was also provided access to the lounge which was also very nice and relaxing place for breakfast and drinks in evening. Checkout was also very quick and easy. I found getting to and from hotel relatively easy. There is the option for taxi which can take a while during the rush time, so I made use of the KL train right next to hotel to get into the city which was also convenient and quick. There is a swift service desk in hotel which makes booking taxis and getting to and from hotel very easy.I recommend this hotel for anyone traveling on business or leisure in the Mid-Valley area.",The Boulevard-St Giles Premier Hotel,"Sydney, Australia",Malaysia,"Excellent Overall Service, Great Room and View",Kuala Lumpur,2016/10/08 22:15:36,5,Mid Valley Expressway
59200,Christine Yf S,2016-05-13,"I'm still a guest in room 2515 and this hotel listens to your request. I wrote to them before checking in requesting for a high floor with a good view and a wheel chair. Upon checking in, a wheel chair was waiting for me and my room is on the 25th floor facing the Twin Towers and the KL towers - the view is gorgeous on both sides.The staff are always so friendly and with a smile on their face. However, it is time that the room gets a makeover -",The Boulevard-St Giles Premier Hotel,toronto,Malaysia,time for refurbishing,Kuala Lumpur,2016/10/08 22:15:37,3,Mid Valley Expressway
59200,polkadoties,2016-05-07,"I am a regular guest at this hotel. But have never thought of posting a review till recently, when I was on a business trip to another part of KL... and had to stay at a different hotel where to my dismay, the service was appalling. The Boulevard Mid Valley has one of the best reception staff. Other hotels please benchmark. Enough said.",The Boulevard-St Giles Premier Hotel,"Kota Kinabalu, Malaysia",Malaysia,A great business hotel,Kuala Lumpur,2016/10/08 22:15:37,5,Mid Valley Expressway
59200,mathurabhi2000,2016-04-29,The hotel was recommended by a friend and I was not too sure about the hotel.But after 4 days I think it's a value for money hotel! I stayed in executive room which allows you to access lounge on 26th floor and complimentary laundry (makes difference on a business trip).The staff is quite friendly and service is fast. The rooms are quite spacious. The easy access to mid valley mall and station also helps in easy commuting. Nearby restaurants and food court in mid valley gives option to the hotel restaurant as well.One area of improvement is the breakfast buffet which should have more options and variety.Would recommend to stay.,The Boulevard-St Giles Premier Hotel,"Moscow, Russia",Malaysia,Good hotel with good services,Kuala Lumpur,2016/10/08 22:15:37,4,Mid Valley Expressway
59200,NurulAiniAjmain,2016-04-26,"The two bedroom suite was furnished with a living area, dining set and a kitchenette that are equipped with basic kitchen needs for simple cooking, microwave heating and electrical kettle. There are television sets at every bedroom and living area. Every bedroom has a bathroom with bathtub and separate bath area.The main bedroom is furnished with a king size bed and the other bedroom is furnished with two supersingle beds. The long balcony allows skyline views of Pantai Dalam areas and Petaling Jaya.The area surrounding the apartment suite is also self-sufficient. Directly below is The Gardens Shopping Mall, housing ISETAN, Robinsons, restaurants, family karaoke centre, Gold Class cinema and various posh brand stores. Connected to The Gardens is Mid-Valley Megamall where lots more of mid-range stores, restaurants and cafes can be found. There is also a canteen for staff for those on tight string budget.The only bain is the carpark charges as it is the common carpark shared by patrons of the malls and the staff of the offices nearby. Sometimes, it may take awhile to get parking space and there maybe congestion at certain hours.However, it is connected to KTM Commuter Station that may bring you to other parts of Kuala Lumpur and the city centre.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Apartment Suite With All The Amenities You Need,Kuala Lumpur,2016/10/08 22:15:37,4,Mid Valley Expressway
59200,esteeL77,2016-04-26,"The location is ideal since it is next to a shopping mallRoom size was perfect for a family of 3.Breakfast has a wide spread of varitiesThe only downside was the parking. Since the hotel does not have its own parking bays, we had to park in the mall's carpark bay which tends to be full during the peak hours or too quiet during the night.",The Boulevard-St Giles Premier Hotel,"Penang Island, Malaysia",Malaysia,Perfect Location & Reasonably Priced,Kuala Lumpur,2016/10/08 22:15:37,5,Mid Valley Expressway
59200,WDKhin,2016-04-25,"Its perfect for the fast shopper like me who doesnt have much time to spend. Its centrally located and in terms of price and type of accommodation you get, it beats Citidel and also Gardens. So its in between and the rooms are very clean and there's free wifi too. Breakfast is abundant and gym is mediocre but sufficient.",The Boulevard-St Giles Premier Hotel,"Yangon, Myanmar",Malaysia,Convenience all around!,Kuala Lumpur,2016/10/08 22:15:38,4,Mid Valley Expressway
59200,JDJ4,2016-04-24,"This hotel is well located in Mid Valley Mall.The room decor is dated and the carpets look old and stained.The bed is comfortable and the bathroom is OK.Pool would be nice if it didn't shut so early it's not possible to use it if you workGym is well equipped and functional.Main complaint : Restaurant was shut for three nights due to a safety check (3 days!!!). During this time only sandwiches (which were dry) and salads were offered ...strangely they managed to offer a full breakfast by bringing in food from their sister hotel in the mall...why this wasn't possible for dinner, or why they didn't arrange take away food, or even bother to inform guests prior to or at check in is beyond me. Doesn't take a lot of organisation to do this. Very poor for the standard of hotel",The Boulevard-St Giles Premier Hotel,"Navi Mumbai, India",Malaysia,Dated hotel - good location - poor food and food service,Kuala Lumpur,2016/10/08 22:15:38,2,Mid Valley Expressway
59200,Ed_HK_2000,2016-04-23,Room not as good as other hotel with same rate. They will not give you cooperate rate even the room still available online. No free parking. Traffic very jam at that area. The only pro is shopping mall and a lot of restaurants.,The Boulevard-St Giles Premier Hotel,,Malaysia,Boulevard - value for money ?,Kuala Lumpur,2016/10/08 22:15:38,3,Mid Valley Expressway
59200,Lim J,2016-04-22,"Centrally located in mid Valley shopping centre, and lots of variety of food, Asian and western food, and local delights. The metro station is only a very short walking disdance away, and taxi services are plentiful. The room is nice and spacious, and nice outdoor pool to cool down your body. The hotel staff are well mannered and helpful. Highly recommended for foreign tourists for short stay in Kuala Lumpur.",The Boulevard-St Giles Premier Hotel,"Brisbane, Australia",Malaysia,Shopping at your doorsteps.,Kuala Lumpur,2016/10/08 22:15:38,4,Mid Valley Expressway
59200,Irene K,2016-04-20,Stayed here with my mother. Borrowed a wheelchair from the hotel and the location of the hotel is easy accessible to the mall and nearby restaurants. Taxi stand is just outside the hotel front. The staff are very attentive and especially Ms Helen Tan (executive housekeeper). I made some suggestion regarding their toiletries and the next day Ms Tan came up to my room and delivered what I had suggested. My room was facing the main road which is quite noisy especially after the late night movie(past midnight) when all the cars are trying to get out of the car park. There are only 2 wheelchair in this hotel so you will need to book early if you require to borrow one.,The Boulevard-St Giles Premier Hotel,"Hong Kong, China",Malaysia,Pleasant stay,Kuala Lumpur,2016/10/08 22:15:38,4,Mid Valley Expressway
59200,Shikin_Gia,2016-04-19,"1) car park was inconvenient for customers2) breakfast was okay with fresh fruits & variety of cereals, healthy foods3) the location is strategic and convenient as it is very2 near, walking distance to Mid Valley Megamall..4) the room was comfy & nice with good scenery.. Very good room service for food.",The Boulevard-St Giles Premier Hotel,"Kuala Lumpur, Malaysia",Malaysia,Awesome!,Kuala Lumpur,2016/10/08 22:15:39,4,Mid Valley Expressway
